key,name,threat_type,criticality,status,impact,likelihood,risk_level,pos_x,pos_y,width,height
dg_df_0156_th_elevation_of_privilege_1_8a871a,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0156_th_information_disclosure_2_3f32a7,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0156_th_man-in-the-middle_3_4ed43f,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0156_th_sql_injection_4_ca2320,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0156_th_spoofing_5_a20946,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0156_th_tampering_6_73f57e,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0157_th_elevation_of_privilege_1_8b02a4,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0157_th_information_disclosure_2_a8268e,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0157_th_man-in-the-middle_3_ca93cd,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0157_th_spoofing_4_7413eb,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0158_th_information_disclosure_1_6d856e,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0158_th_malware_upload_2_7b992e,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0158_th_man-in-the-middle_3_ef6fbf,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0158_th_tampering_4_971f1e,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0160_th_information_disclosure_1_b4e50d,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0160_th_malware_upload_2_6640f7,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0160_th_man-in-the-middle_3_35b6b6,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0160_th_tampering_4_d383a4,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0161_th_elevation_of_privilege_1_2b075a,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0161_th_information_disclosure_2_19c3f9,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0161_th_man-in-the-middle_3_52242d,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0161_th_spoofing_4_617464,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0163_th_elevation_of_privilege_1_80bb46,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0163_th_information_disclosure_2_a9afa0,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0163_th_malware_upload_3_cc8cd7,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0163_th_man-in-the-middle_4_ab3527,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0163_th_spoofing_5_e8239c,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0163_th_tampering_6_39da66,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0164_th_information_disclosure_1_b512c8,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0164_th_man-in-the-middle_2_a02c1f,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0165_th_elevation_of_privilege_1_2ea5b3,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0165_th_information_disclosure_2_5baef0,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0165_th_sql_injection_3_544624,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0165_th_spoofing_4_6fa3b6,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0165_th_tampering_5_0aaea0,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0166_th_elevation_of_privilege_1_172297,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0166_th_information_disclosure_2_7a31f2,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0166_th_sql_injection_3_b93c2e,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0166_th_spoofing_4_32eced,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0166_th_tampering_5_ccdd32,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0167_th_information_disclosure_1_2f3079,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0167_th_man-in-the-middle_2_3ee95e,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0168_th_information_disclosure_1_ed98d7,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0168_th_man-in-the-middle_2_91e5d6,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0169_th_information_disclosure_1_c7e1bb,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0169_th_man-in-the-middle_2_88b6ce,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0170_th_elevation_of_privilege_1_e61963,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0170_th_information_disclosure_2_0233c6,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0170_th_man-in-the-middle_3_d60d92,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0170_th_sql_injection_4_1c0582,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0170_th_spoofing_5_8dc095,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0170_th_tampering_6_952ccb,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0171_th_elevation_of_privilege_1_062fec,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0171_th_information_disclosure_2_819acf,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0171_th_spoofing_3_121fb3,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0172_th_elevation_of_privilege_1_5af8ac,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0172_th_information_disclosure_2_89f2db,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0172_th_spoofing_3_df6413,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0173_th_elevation_of_privilege_1_14bbc2,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0173_th_information_disclosure_2_49cd49,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0173_th_sql_injection_3_c41d74,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0173_th_spoofing_4_a5c838,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0173_th_tampering_5_ffdca0,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0174_th_elevation_of_privilege_1_e532ee,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0174_th_information_disclosure_2_97c7f8,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0174_th_spoofing_3_1a32d0,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0175_th_information_disclosure_1_5a2083,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0175_th_man-in-the-middle_2_4cd222,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0175_th_sql_injection_3_1c7eac,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0175_th_tampering_4_a139e1,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0176_th_elevation_of_privilege_1_2241f8,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0176_th_information_disclosure_2_ec3844,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0176_th_spoofing_3_1764f1,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0177_th_elevation_of_privilege_1_e6cb08,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0177_th_information_disclosure_2_92d3ff,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0177_th_sql_injection_3_25f65b,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0177_th_spoofing_4_3cfbc2,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0177_th_tampering_5_99eaca,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0178_th_elevation_of_privilege_1_5fbf56,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0178_th_information_disclosure_2_8e2f9c,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0178_th_sql_injection_3_3098b0,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0178_th_spoofing_4_3e4e74,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0178_th_tampering_5_81c741,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0179_th_elevation_of_privilege_1_be8637,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0179_th_information_disclosure_2_e0d8a2,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0179_th_spoofing_3_d7b12f,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0180_th_elevation_of_privilege_1_1b2007,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0180_th_information_disclosure_2_f9d7a4,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0180_th_spoofing_3_d82f5e,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0181_th_elevation_of_privilege_1_d48957,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0181_th_information_disclosure_2_695ffb,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0181_th_sql_injection_3_b7f42b,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0181_th_spoofing_4_b0e593,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0181_th_tampering_5_06201b,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0182_th_elevation_of_privilege_1_dd6dc9,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0182_th_information_disclosure_2_1af7ac,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0182_th_man-in-the-middle_3_b9b084,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0182_th_sql_injection_4_9126d1,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0182_th_spoofing_5_c02685,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0182_th_tampering_6_749334,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0183_th_elevation_of_privilege_1_422684,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0183_th_information_disclosure_2_bc0b59,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0183_th_sql_injection_3_35f7e2,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0183_th_spoofing_4_7d4635,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0183_th_tampering_5_03f41a,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0184_th_sql_injection_1_5a2a23,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0184_th_tampering_2_ee45e3,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0186_th_elevation_of_privilege_1_da78aa,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0186_th_information_disclosure_2_73d936,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0186_th_sql_injection_3_1f23a9,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0186_th_spoofing_4_ac89b6,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0186_th_tampering_5_14abd4,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0187_th_elevation_of_privilege_1_6bbd5f,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0187_th_information_disclosure_2_3b0707,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0187_th_sql_injection_3_5cee19,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0187_th_spoofing_4_fccc51,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0187_th_tampering_5_7c5925,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0188_th_information_disclosure_1_5f4f3d,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0188_th_man-in-the-middle_2_72f60b,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0189_th_elevation_of_privilege_1_89fe87,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0189_th_information_disclosure_2_604daa,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0189_th_spoofing_3_602305,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0190_th_elevation_of_privilege_1_9e62e2,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0190_th_information_disclosure_2_e00112,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0190_th_malware_upload_3_442557,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0190_th_spoofing_4_34f8ab,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0190_th_tampering_5_19961e,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0191_th_information_disclosure_1_dfeb29,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0191_th_malware_upload_2_78ee4a,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0191_th_man-in-the-middle_3_1d4a67,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0191_th_tampering_4_c33730,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0192_th_elevation_of_privilege_1_14d176,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0192_th_information_disclosure_2_a647bb,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0192_th_man-in-the-middle_3_f9bec0,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0192_th_sql_injection_4_447a8e,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0192_th_spoofing_5_81e816,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0192_th_tampering_6_afc01e,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0193_th_information_disclosure_1_20569d,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0193_th_man-in-the-middle_2_c7eca5,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0194_th_elevation_of_privilege_1_1b5fa3,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0194_th_information_disclosure_2_0259dc,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0194_th_man-in-the-middle_3_bebf61,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0194_th_sql_injection_4_b6b1ed,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0194_th_spoofing_5_4b208d,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0194_th_tampering_6_0b7654,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0195_th_elevation_of_privilege_1_7bde34,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0195_th_information_disclosure_2_d7203a,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0195_th_spoofing_3_a2e2fb,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0196_th_elevation_of_privilege_1_414d5b,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0196_th_information_disclosure_2_8e9ddb,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0196_th_sql_injection_3_5e2a17,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0196_th_spoofing_4_03bbfe,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0196_th_tampering_5_55130d,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0197_th_elevation_of_privilege_1_a5a9fd,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0197_th_information_disclosure_2_bc7b35,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0197_th_malware_upload_3_4a9455,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0197_th_man-in-the-middle_4_275a6c,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0197_th_spoofing_5_7d5bd6,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0197_th_tampering_6_9a8cf4,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0198_th_elevation_of_privilege_1_6645ee,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0198_th_information_disclosure_2_e5cb9f,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0198_th_man-in-the-middle_3_280501,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0198_th_spoofing_4_5f43e9,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0199_th_elevation_of_privilege_1_bccf0e,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0199_th_information_disclosure_2_067eed,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0199_th_sql_injection_3_9bc1fb,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0199_th_spoofing_4_848658,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0199_th_tampering_5_f2833a,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0200_th_elevation_of_privilege_1_f3aa10,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0200_th_information_disclosure_2_353342,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0200_th_man-in-the-middle_3_c45f5c,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0200_th_sql_injection_4_d1a116,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0200_th_spoofing_5_bbc4be,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0200_th_tampering_6_0d5f9c,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0201_th_elevation_of_privilege_1_3f7ada,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0201_th_information_disclosure_2_ad1830,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0201_th_spoofing_3_d0828f,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0202_th_elevation_of_privilege_1_b3305b,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0202_th_information_disclosure_2_dc51c2,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0202_th_sql_injection_3_bdfe1c,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0202_th_spoofing_4_91c250,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
