from_key,to_key,label,description,payload_schema,protocol,method,frequency,pii,confidentiality,integrity,availability,auth_required,encryption_in_transit
dg_oauth_0129_E1,dg_oauth_0129_P1,F1,,,gRPC,,,0,high,medium,medium,0,0
dg_oauth_0129_P1,dg_oauth_0129_E1,F2,,,WebSocket,,,1,high,medium,medium,0,0
dg_oauth_0129_P1,dg_oauth_0129_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0130_E1,dg_oauth_0130_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0130_P1,dg_oauth_0130_E2,F2,,,HTTPS,,,1,medium,medium,medium,1,1
dg_oauth_0130_P1,dg_oauth_0130_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0131_E1,dg_oauth_0131_P1,F1,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0131_P1,dg_oauth_0131_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0131_P1,dg_oauth_0131_D1,F3,,,HTTP,,,1,high,medium,medium,0,0
dg_oauth_0132_E2,dg_oauth_0132_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0132_P1,dg_oauth_0132_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0132_P1,dg_oauth_0132_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0133_E2,dg_oauth_0133_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0133_P1,dg_oauth_0133_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0133_P1,dg_oauth_0133_D1,F3,,,NoSQL,,,1,high,medium,medium,0,0
dg_oauth_0134_E2,dg_oauth_0134_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0134_P1,dg_oauth_0134_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0134_P1,dg_oauth_0134_D1,F3,,,NoSQL,,,1,high,medium,medium,0,0
dg_oauth_0135_E2,dg_oauth_0135_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0135_P1,dg_oauth_0135_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0135_P1,dg_oauth_0135_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0136_E2,dg_oauth_0136_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0136_P1,dg_oauth_0136_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0136_P1,dg_oauth_0136_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0137_E2,dg_oauth_0137_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0137_P1,dg_oauth_0137_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0137_P1,dg_oauth_0137_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0138_E2,dg_oauth_0138_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0138_P1,dg_oauth_0138_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0138_P1,dg_oauth_0138_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0139_E2,dg_oauth_0139_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0139_P1,dg_oauth_0139_E2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_oauth_0139_P1,dg_oauth_0139_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_oauth_0140_E2,dg_oauth_0140_P1,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_oauth_0140_P1,dg_oauth_0140_E2,F2,,,HTTPS,,,1,medium,medium,medium,1,1
dg_oauth_0140_P1,dg_oauth_0140_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0181_E1,dg_oauth_0181_P1,F1,,,SQL,,,0,high,medium,medium,0,0
dg_oauth_0181_P1,dg_oauth_0181_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0181_P1,dg_oauth_0181_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0182_E1,dg_oauth_0182_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_oauth_0182_P1,dg_oauth_0182_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0182_P1,dg_oauth_0182_D1,F3,,,HTTP,,,1,high,medium,medium,0,0
dg_oauth_0183_E2,dg_oauth_0183_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_oauth_0183_P1,dg_oauth_0183_E1,F2,,,AMQP,,,1,high,medium,medium,0,0
dg_oauth_0183_P1,dg_oauth_0183_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0184_E1,dg_oauth_0184_P1,F1,,,SSH,,,1,high,medium,medium,1,1
dg_oauth_0184_P1,dg_oauth_0184_E2,F2,,,HTTP,,,1,high,medium,medium,0,0
dg_oauth_0184_P1,dg_oauth_0184_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0185_E1,dg_oauth_0185_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0185_P1,dg_oauth_0185_E1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_oauth_0185_P1,dg_oauth_0185_D1,F3,,,HTTP,,,1,high,medium,medium,0,0
dg_oauth_0186_E2,dg_oauth_0186_P1,F1,,,SQL,,,0,high,medium,medium,0,0
dg_oauth_0186_P1,dg_oauth_0186_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0186_P1,dg_oauth_0186_D1,F3,,,AMQP,,,1,high,medium,medium,0,0
dg_oauth_0187_E1,dg_oauth_0187_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0187_P1,dg_oauth_0187_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0187_P1,dg_oauth_0187_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0188_E2,dg_oauth_0188_P1,F1,,,WebSocket,,,1,high,medium,medium,0,0
dg_oauth_0188_P1,dg_oauth_0188_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0188_P1,dg_oauth_0188_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0189_E1,dg_oauth_0189_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0189_P1,dg_oauth_0189_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0189_P1,dg_oauth_0189_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_oauth_0190_E2,dg_oauth_0190_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0190_P1,dg_oauth_0190_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0190_P1,dg_oauth_0190_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0191_E1,dg_oauth_0191_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0191_P1,dg_oauth_0191_E2,F2,,,HTTP,,,1,high,medium,medium,0,0
dg_oauth_0191_P1,dg_oauth_0191_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0192_E1,dg_oauth_0192_P1,F1,,,S3,,,1,medium,medium,medium,0,0
dg_oauth_0192_P1,dg_oauth_0192_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0192_P1,dg_oauth_0192_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_oauth_0193_E1,dg_oauth_0193_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_oauth_0193_P1,dg_oauth_0193_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0193_P1,dg_oauth_0193_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0194_E1,dg_oauth_0194_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0194_P1,dg_oauth_0194_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0194_P1,dg_oauth_0194_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0195_E1,dg_oauth_0195_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0195_P1,dg_oauth_0195_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0195_P1,dg_oauth_0195_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_oauth_0196_E1,dg_oauth_0196_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0196_P1,dg_oauth_0196_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0196_P1,dg_oauth_0196_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0197_E1,dg_oauth_0197_P1,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_oauth_0197_P1,dg_oauth_0197_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0197_P1,dg_oauth_0197_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0198_E1,dg_oauth_0198_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0198_P1,dg_oauth_0198_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0198_P1,dg_oauth_0198_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0199_E1,dg_oauth_0199_P1,F1,,,NoSQL,,,1,high,medium,medium,0,0
dg_oauth_0199_P1,dg_oauth_0199_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0199_P1,dg_oauth_0199_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0200_E2,dg_oauth_0200_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_oauth_0200_P1,dg_oauth_0200_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0200_P1,dg_oauth_0200_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0201_E2,dg_oauth_0201_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0201_P1,dg_oauth_0201_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0201_P1,dg_oauth_0201_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0202_E2,dg_oauth_0202_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0202_P1,dg_oauth_0202_E2,F2,,,HTTPS,,,0,high,medium,medium,1,1
dg_oauth_0202_P1,dg_oauth_0202_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0203_E2,dg_oauth_0203_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0203_P1,dg_oauth_0203_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0203_P1,dg_oauth_0203_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0204_E2,dg_oauth_0204_P1,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_oauth_0204_P1,dg_oauth_0204_E2,F2,,,HTTPS,,,1,medium,medium,medium,1,1
dg_oauth_0204_P1,dg_oauth_0204_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_oauth_0205_E1,dg_oauth_0205_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0205_P1,dg_oauth_0205_E1,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0205_P1,dg_oauth_0205_D1,F3,,,SSH,,,1,high,medium,medium,1,1
dg_oauth_0206_E2,dg_oauth_0206_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0206_P1,dg_oauth_0206_E1,F2,,,HTTPS,,,0,high,medium,medium,1,1
dg_oauth_0206_P1,dg_oauth_0206_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0207_E2,dg_oauth_0207_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0207_P1,dg_oauth_0207_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0207_P1,dg_oauth_0207_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0208_E1,dg_oauth_0208_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0208_P1,dg_oauth_0208_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0208_P1,dg_oauth_0208_D1,F3,,,HTTP,,,1,high,medium,medium,0,0
dg_oauth_0209_E1,dg_oauth_0209_P1,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_oauth_0209_P1,dg_oauth_0209_E1,F2,,,NoSQL,,,1,medium,medium,medium,0,0
dg_oauth_0209_P1,dg_oauth_0209_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_oauth_0210_E2,dg_oauth_0210_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0210_P1,dg_oauth_0210_E2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_oauth_0210_P1,dg_oauth_0210_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0041_E1,dg_payment_0041_P2,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_payment_0041_P2,dg_payment_0041_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0041_P2,dg_payment_0041_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_payment_0042_E1,dg_payment_0042_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0042_P1,dg_payment_0042_P2,F2,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0042_P2,dg_payment_0042_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_payment_0043_E1,dg_payment_0043_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0043_P1,dg_payment_0043_P2,F2,,,S3,,,1,high,medium,medium,0,0
dg_payment_0043_P1,dg_payment_0043_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0044_E1,dg_payment_0044_P1,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_payment_0044_P2,dg_payment_0044_P2,F2,,,HTTPS,,,1,medium,medium,medium,1,1
dg_payment_0044_P2,dg_payment_0044_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0045_E1,dg_payment_0045_P1,F1,,,WebSocket,,,1,high,medium,medium,0,0
dg_payment_0045_P1,dg_payment_0045_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0045_P1,dg_payment_0045_D1,F3,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0046_E1,dg_payment_0046_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0046_P2,dg_payment_0046_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0046_P1,dg_payment_0046_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0047_E1,dg_payment_0047_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0047_P1,dg_payment_0047_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0047_P2,dg_payment_0047_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0048_E1,dg_payment_0048_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0048_P1,dg_payment_0048_P2,F2,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0048_P2,dg_payment_0048_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0049_E1,dg_payment_0049_P1,F1,,,NoSQL,,,1,high,medium,medium,0,0
dg_payment_0049_P1,dg_payment_0049_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0049_P1,dg_payment_0049_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0050_E1,dg_payment_0050_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_payment_0050_P2,dg_payment_0050_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0050_P1,dg_payment_0050_D1,F3,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0051_E1,dg_payment_0051_P1,F1,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0051_P1,dg_payment_0051_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0051_P1,dg_payment_0051_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0052_E1,dg_payment_0052_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0052_P1,dg_payment_0052_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0052_P2,dg_payment_0052_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0053_E1,dg_payment_0053_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0053_P1,dg_payment_0053_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0053_P1,dg_payment_0053_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_payment_0054_E1,dg_payment_0054_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_payment_0054_P1,dg_payment_0054_P1,F2,,,S3,,,1,medium,medium,medium,0,0
dg_payment_0054_P1,dg_payment_0054_D1,F3,,,WebSocket,,,1,high,medium,medium,0,0
dg_payment_0055_E1,dg_payment_0055_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0055_P2,dg_payment_0055_P2,F2,,,S3,,,1,medium,medium,medium,0,0
dg_payment_0055_P1,dg_payment_0055_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_payment_0056_E1,dg_payment_0056_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0056_P1,dg_payment_0056_P2,F2,,,WebSocket,,,1,high,medium,medium,0,0
dg_payment_0056_P2,dg_payment_0056_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0057_E1,dg_payment_0057_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0057_P2,dg_payment_0057_P2,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_payment_0057_P2,dg_payment_0057_D1,F3,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0058_E1,dg_payment_0058_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0058_P1,dg_payment_0058_P1,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_payment_0058_P2,dg_payment_0058_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0059_E1,dg_payment_0059_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_payment_0059_P2,dg_payment_0059_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0059_P2,dg_payment_0059_D1,F3,,,AMQP,,,1,medium,medium,medium,0,0
dg_payment_0060_E1,dg_payment_0060_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0060_P2,dg_payment_0060_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0060_P2,dg_payment_0060_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0061_E1,dg_payment_0061_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0061_P2,dg_payment_0061_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_payment_0061_P1,dg_payment_0061_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0062_E1,dg_payment_0062_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0062_P2,dg_payment_0062_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0062_P2,dg_payment_0062_D1,F3,,,SSH,,,1,high,medium,medium,1,1
dg_payment_0063_E1,dg_payment_0063_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0063_P2,dg_payment_0063_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0063_P2,dg_payment_0063_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0064_E1,dg_payment_0064_P2,F1,,,SSH,,,1,high,medium,medium,1,1
dg_payment_0064_P1,dg_payment_0064_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0064_P1,dg_payment_0064_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0065_E1,dg_payment_0065_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0065_P2,dg_payment_0065_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0065_P1,dg_payment_0065_D1,F3,,,NoSQL,,,1,high,medium,medium,0,0
dg_payment_0066_E1,dg_payment_0066_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0066_P1,dg_payment_0066_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0066_P2,dg_payment_0066_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_payment_0067_E1,dg_payment_0067_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0067_P2,dg_payment_0067_P2,F2,,,SSH,,,0,medium,medium,medium,1,1
dg_payment_0067_P2,dg_payment_0067_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0068_E1,dg_payment_0068_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0068_P1,dg_payment_0068_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0068_P2,dg_payment_0068_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_payment_0069_E1,dg_payment_0069_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0069_P1,dg_payment_0069_P1,F2,,,NoSQL,,,1,medium,medium,medium,0,0
dg_payment_0069_P2,dg_payment_0069_D1,F3,,,S3,,,1,medium,medium,medium,0,0
dg_payment_0070_E1,dg_payment_0070_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_payment_0070_P1,dg_payment_0070_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0070_P1,dg_payment_0070_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_payment_0071_E1,dg_payment_0071_P1,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_payment_0071_P1,dg_payment_0071_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0071_P2,dg_payment_0071_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_payment_0072_E1,dg_payment_0072_P1,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_payment_0072_P1,dg_payment_0072_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0072_P2,dg_payment_0072_D1,F3,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0073_E1,dg_payment_0073_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_payment_0073_P1,dg_payment_0073_P2,F2,,,SSH,,,1,high,medium,medium,1,1
dg_payment_0073_P1,dg_payment_0073_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0074_E1,dg_payment_0074_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0074_P1,dg_payment_0074_P1,F2,,,WebSocket,,,1,medium,medium,medium,0,0
dg_payment_0074_P2,dg_payment_0074_D1,F3,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0075_E1,dg_payment_0075_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_payment_0075_P2,dg_payment_0075_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0075_P2,dg_payment_0075_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0076_E1,dg_payment_0076_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0076_P2,dg_payment_0076_P2,F2,,,SSH,,,1,medium,medium,medium,1,1
dg_payment_0076_P2,dg_payment_0076_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0077_E1,dg_payment_0077_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0077_P2,dg_payment_0077_P2,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0077_P2,dg_payment_0077_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0078_E1,dg_payment_0078_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0078_P1,dg_payment_0078_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0078_P2,dg_payment_0078_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_payment_0079_E1,dg_payment_0079_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0079_P2,dg_payment_0079_P1,F2,,,SSH,,,1,high,medium,medium,1,1
dg_payment_0079_P1,dg_payment_0079_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0080_E1,dg_payment_0080_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0080_P1,dg_payment_0080_P2,F2,,,S3,,,1,high,medium,medium,0,0
dg_payment_0080_P2,dg_payment_0080_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0081_E1,dg_payment_0081_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0081_P2,dg_payment_0081_P1,F2,,,HTTP,,,1,high,medium,medium,0,0
dg_payment_0081_P1,dg_payment_0081_D1,F3,,,AMQP,,,1,high,medium,medium,0,0
dg_payment_0082_E1,dg_payment_0082_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0082_P1,dg_payment_0082_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0082_P1,dg_payment_0082_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0083_E1,dg_payment_0083_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0083_P1,dg_payment_0083_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0083_P1,dg_payment_0083_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0084_E1,dg_payment_0084_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0084_P1,dg_payment_0084_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0084_P1,dg_payment_0084_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0085_E1,dg_payment_0085_P1,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_payment_0085_P2,dg_payment_0085_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0085_P1,dg_payment_0085_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0086_E1,dg_payment_0086_P1,F1,,,S3,,,1,high,medium,medium,0,0
dg_payment_0086_P2,dg_payment_0086_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0086_P1,dg_payment_0086_D1,F3,,,S3,,,1,high,medium,medium,0,0
dg_payment_0087_E1,dg_payment_0087_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0087_P2,dg_payment_0087_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0087_P1,dg_payment_0087_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_payment_0088_E1,dg_payment_0088_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_payment_0088_P1,dg_payment_0088_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_payment_0088_P2,dg_payment_0088_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_payment_0089_E1,dg_payment_0089_P2,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_payment_0089_P1,dg_payment_0089_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
